File Type,Element Type,Element Name,Suggested Name
.js,variable,node,node
.js,function,readDoubleQuotedScalar,read_double_quoted_scalar
.py,variable,nargs,nargs
.js,variable,wrapConstructor,wrap_constructor
.svelte,variable,exportModelHandler,export_model_handler
.py,function,google_oauth_register,google_oauth_register
.js,function,_arity,_arity
.ts,function,escapeRegex,escape_regex
.svelte,variable,hash,hash
.svelte,variable,chatEventHandler,chat_event_handler
.js,function,Transform,transform
.py,class,OAuthManager,oauth_manager
.js,function,clear,clear
.ts,variable,sanitizeResponseContent,sanitize_response_content
.js,function,lastIndexOf,last_index_of
.js,function,isArray,is_array
.py,function,_safe_process_url_sync,_safe_process_url_sync
.svelte,variable,chatFinishHandler,chat_finish_handler
.py,variable,GOOGLE_APPLICATION_CREDENTIALS_JSON,google_application_credentials_json
.svelte,variable,pyodideWorker,pyodide_worker
.py,function,get_system_message,get_system_message
.py,variable,search_text,search_text
.svelte,function,onKeyDown,on_key_down
.py,function,get_query_settings,get_query_settings
.py,function,dev,dev
.js,function,lib_merge,lib_merge
.svelte,variable,transcription,transcription
.py,function,get_message_by_id_and_message_id,get_message_by_id_and_message_id
.py,function,is_file_locked,is_file_locked
.js,function,pointToAncestor,point_to_ancestor
.js,function,_curry1,_curry1
.js,function,isLength,is_length
.svelte,svelte_prop,recording,recording
.py,variable,overwrite,overwrite
.py,variable,docs_url,docs_url
.svelte,variable,showUserChatsModal,show_user_chats_modal
.py,variable,minutes,minutes
.ts,interface,Error,error
.py,variable,pk_name,pk_name
.svelte,variable,triggerScroll,trigger_scroll
.svelte,variable,chat,chat
.js,function,escapeForXML,escape_for_xml
.js,function,_curryN,_curry_n
.py,variable,get_db,get_db
.py,function,test_class_instantiation,test_class_instantiation
.ts,variable,removeReaction,remove_reaction
.js,function,patchValueAlreadyInPath,patch_value_already_in_path
.ts,variable,getLanguages,get_languages
.svelte,variable,admin,admin
.py,function,generate_title,generate_title
.ts,variable,PASTED_TEXT_CHARACTER_LIMIT,pasted_text_character_limit
.js,function,readFloatLE,read_float_le
.svelte,svelte_prop,submitPrompt,submit_prompt
.svelte,function,getDomain,get_domain
.py,variable,file_ids,file_ids
.ts,variable,chunkSize,chunk_size
.py,variable,sorted_distances,sorted_distances
.js,function,getMapData,get_map_data
.svelte,variable,currentParentId,current_parent_id
.svelte,function,searchDebounceHandler,search_debounce_handler
.js,function,prependListener,prepend_listener
.py,variable,categories,categories
.py,function,test_share_chat_by_id,test_share_chat_by_id
.py,class,Group,group
.js,function,trailingEdge,trailing_edge
.ts,variable,updateUserSettings,update_user_settings
.py,variable,attr_content,attr_content
.svelte,svelte_prop,outerClassName,outer_class_name
.svelte,variable,defaultModelIds,default_model_ids
.py,function,search_user_chats,search_user_chats
.svelte,variable,archiveAllChatsHandler,archive_all_chats_handler
.js,function,isMemo,is_memo
.js,function,highlightElement,highlight_element
.py,variable,level,level
.js,function,buildOas3UrlWithContext,build_oas3url_with_context
.py,variable,chunk_overlap,chunk_overlap
.js,function,defaultTo,default_to
.py,variable,bypass_filter,bypass_filter
.py,variable,TTS_SPLIT_ON,tts_split_on
.py,variable,DOCKER_CONTAINER_NAME,docker_container_name
.py,function,delete_folder_by_id,delete_folder_by_id
.svelte,variable,OLLAMA_BASE_URLS,ollama_base_urls
.js,function,getDuplicateReferences,get_duplicate_references
.svelte,variable,onSubmit,on_submit
.py,variable,oauth_admin_roles,oauth_admin_roles
.ts,variable,failed,failed
.js,function,returnTrue,return_true
.py,function,generate_direct_chat_completion,generate_direct_chat_completion
.svelte,variable,bottomPadding,bottom_padding
.js,function,forceIterator,force_iterator
.py,function,reset_config,reset_config
.py,variable,UploadFile,upload_file
.js,function,constructYamlBoolean,construct_yaml_boolean
.ts,variable,getAllArchivedChats,get_all_archived_chats
.py,function,get_app_changelog,get_app_changelog
.js,function,create_indent,create_indent
.js,function,representYamlFloat,represent_yaml_float
.js,function,createClassNameString,create_class_name_string
.js,function,mapDispatchToPropsFactory,map_dispatch_to_props_factory
.ts,variable,withDefaults,with_defaults
.js,function,clearBy,clear_by
.svelte,variable,OPENAI_API_BASE_URLS,openai_api_base_urls
.js,function,trimLeft,trim_left
.svelte,variable,actionMessage,action_message
.py,variable,items,items
.ts,variable,canvasPixelTest,canvas_pixel_test
.py,variable,DUPLICATE_CONTENT,duplicate_content
.js,function,_onceWrap,_once_wrap
.svelte,variable,suggestion,suggestion
.py,variable,lock_obtained,lock_obtained
.py,class,PromptSuggestion,prompt_suggestion
.js,function,State,state
.py,variable,tenant,tenant
.py,variable,finish_message,finish_message
.py,variable,hash_hex,hash_hex
.py,variable,tool_ids,tool_ids
.js,function,selectors_onlyOAS3,selectors_only_oas3
.js,function,isPromise,is_promise
.js,function,baseConvert,base_convert
.js,function,queryBuilder,query_builder
.py,variable,vector,vector
.svelte,svelte_prop,tabs,tabs
.js,variable,visitor_getNodeType,visitor_get_node_type
.py,variable,CORS_ALLOW_ORIGIN,cors_allow_origin
.svelte,svelte_prop,triggerScroll,trigger_scroll
.py,variable,Messages,messages
.svelte,svelte_prop,chat,chat
.py,variable,CACHE_DIR,cache_dir
.ts,variable,getAllUserChats,get_all_user_chats
.svelte,variable,pipeline,pipeline
.js,function,stateCommentStart,state_comment_start
.svelte,variable,stdout,stdout
.js,function,_indexOf,_index_of
.js,function,smi,smi
.js,function,readBlockSequence,read_block_sequence
.py,variable,fast_api_client,fast_api_client
.py,variable,is_o1_o3,is_o1_o3
.js,function,isTerminatorChar,is_terminator_char
.svelte,variable,onAddMessages,on_add_messages
.py,variable,page,page
.svelte,variable,selectedChatId,selected_chat_id
.py,variable,data,data
.svelte,variable,enableGoogleDriveIntegration,enable_google_drive_integration
.svelte,variable,closeFloatingButtons,close_floating_buttons
.ts,variable,isLoading,is_loading
.js,function,processLines,process_lines
.ts,variable,codeBlockRegex,code_block_regex
.py,variable,existing_config,existing_config
.ts,variable,getModelConfig,get_model_config
.js,function,readUInt8,read_uint8
.js,function,compileIllegal,compile_illegal
.py,function,parse_docstring,parse_docstring
.py,function,get_user_chat_list_by_user_id,get_user_chat_list_by_user_id
.js,variable,config,config
.svelte,variable,regex,regex
.svelte,svelte_prop,onSubmit,on_submit
.svelte,svelte_prop,words,words
.py,variable,address,address
.svelte,variable,selectedActionIds,selected_action_ids
.py,function,convert_messages_openai_to_ollama,convert_messages_openai_to_ollama
.svelte,variable,errorText,error_text
.ts,function,extractCharacter,extract_character
.py,function,save_docs_to_vector_db,save_docs_to_vector_db
.py,variable,FUNCTIONS,functions
.py,variable,USER_PERMISSIONS_WORKSPACE_TOOLS_ACCESS,user_permissions_workspace_tools_access
.ts,variable,ldapUserSignIn,ldap_user_sign_in
.js,function,stateMarkupDeclarationOpen,state_markup_declaration_open
.svelte,variable,newConfig,new_config
.svelte,variable,mediaStream,media_stream
.py,function,delete_knowledge_by_id,delete_knowledge_by_id
.svelte,variable,pullModelHandler,pull_model_handler
.py,function,delete_replies_by_id,delete_replies_by_id
.js,function,normalizeJSONPath,normalize_jsonpath
.svelte,variable,opponents,opponents
.ts,variable,uploadDir,upload_dir
.svelte,variable,stopCamera,stop_camera
.py,variable,TTS_ENGINE,tts_engine
.py,variable,callable,callable
.svelte,variable,onMouseDown,on_mouse_down
.py,variable,changelog_path,changelog_path
.js,function,setToArray,set_to_array
.ts,variable,getUserInfo,get_user_info
.svelte,svelte_prop,actionMessage,action_message
.js,function,unshift,unshift
.js,function,writeFlowSequence,write_flow_sequence
.svelte,variable,_function,_function
.ts,variable,messageId,message_id
.ts,variable,blobUrl,blob_url
.py,variable,RAG_WEB_SEARCH_CONCURRENT_REQUESTS,rag_web_search_concurrent_requests
.js,function,resolveSize,resolve_size
.svelte,variable,chatIdUnsubscriber,chat_id_unsubscriber
.js,function,getBuffer,get_buffer
.py,function,transcribe,transcribe
.svelte,variable,loadChat,load_chat
.svelte,variable,users,users
.ts,variable,start,start
.py,variable,dict,dict
.py,variable,ENABLE_OPENAI_API,enable_openai_api
.py,variable,mock_blob_service_client,mock_blob_service_client
.js,function,repeat,repeat
.ts,variable,initialize,initialize
.py,function,github_oauth_register,github_oauth_register
.py,variable,frontend_splash,frontend_splash
.ts,function,validateCredentials,validate_credentials
.py,function,get,get
.svelte,variable,resizeObserver,resize_observer
.svelte,svelte_prop,pipeline,pipeline
.js,function,consume,consume
.ts,variable,searchParams,search_params
.svelte,variable,dirHandle,dir_handle
.py,function,get_models_config,get_models_config
.svelte,variable,_id,_id
.py,variable,headers,headers
.js,function,Match,match
.svelte,variable,downloadJSONExport,download_jsonexport
.ts,variable,getFiles,get_files
.py,function,get_model_path,get_model_path
.py,variable,valves,valves
.svelte,function,unescapeHtml,unescape_html
.js,function,replaceEntityPattern,replace_entity_pattern
.js,variable,handleAICompletion,handle_aicompletion
.py,function,get_knowledge,get_knowledge
.py,variable,tool,tool
.ts,variable,deleteAllModels,delete_all_models
.js,function,checkForUpdates,check_for_updates
.js,function,assocIndexOf,assoc_index_of
.js,function,getDependencies,get_dependencies
.py,function,prompt_variables_template,prompt_variables_template
.js,function,isKeyed,is_keyed
.js,function,blockLanguage,block_language
.svelte,variable,modals,modals
.js,function,handleFile,handle_file
.py,function,delete_all_feedbacks,delete_all_feedbacks
.svelte,variable,eventConfirmationInputPlaceholder,event_confirmation_input_placeholder
.py,variable,max_overflow,max_overflow
.py,variable,RAG_RERANKING_MODEL_TRUST_REMOTE_CODE,rag_reranking_model_trust_remote_code
.py,variable,width,width
.py,function,update_feedback_by_id_and_user_id,update_feedback_by_id_and_user_id
.js,function,_isPlaceholder,_is_placeholder
.svelte,svelte_prop,selectedActionIds,selected_action_ids
.js,function,_pipe,_pipe
.js,function,wrapIndex,wrap_index
.js,function,readInt8,read_int8
.js,function,parseLinkLabel,parse_link_label
.svelte,variable,height,height
.svelte,variable,commandElement,command_element
.svelte,function,loadLocale,load_locale
.js,class,NormalizeStorage,normalize_storage
.js,function,normalize,normalize
.py,class,ApiKey,api_key
.py,variable,TASK_MODEL_EXTERNAL,task_model_external
.py,function,get_task,get_task
.js,function,emptyFunctionWithReset,empty_function_with_reset
.svelte,function,updateValue,update_value
.py,variable,form_data,form_data
.svelte,variable,responseMessageIds,response_message_ids
.py,function,get_ollama_url,get_ollama_url
.ts,variable,getAllTags,get_all_tags
.py,variable,active_only,active_only
.svelte,variable,eventConfirmationInputValue,event_confirmation_input_value
.js,function,utils_btoa,utils_btoa
.py,function,update_reranking_config,update_reranking_config
.js,function,initNetworkProxyFromEnv,init_network_proxy_from_env
.py,class,ChatFolderIdForm,chat_folder_id_form
.svelte,variable,toggleHapticFeedback,toggle_haptic_feedback
.js,function,update_state,update_state
.py,variable,ENABLE_TITLE_GENERATION,enable_title_generation
.py,variable,end_tag_pattern,end_tag_pattern
.py,function,update_knowledge_by_id,update_knowledge_by_id
.py,variable,is_global,is_global
.py,variable,DATABASE_POOL_TIMEOUT,database_pool_timeout
.js,function,loopScroll,loop_scroll
.py,function,get_all_user_tags,get_all_user_tags
.svelte,svelte_prop,lang,lang
.py,function,delete_shared_chats_by_user_id,delete_shared_chats_by_user_id
.py,class,MessageModel,message_model
.js,function,readSingleQuotedScalar,read_single_quoted_scalar
.svelte,variable,responseAutoCopy,response_auto_copy
.py,function,upload_pipeline,upload_pipeline
.svelte,variable,modelFileDigest,model_file_digest
.js,function,flattenFactory,flatten_factory
.ts,variable,queryCollection,query_collection
.ts,interface,ModelConfig,model_config
.py,variable,TTS_OPENAI_API_BASE_URL,tts_openai_api_base_url
.py,variable,OPENSEARCH_URI,opensearch_uri
.py,variable,message_content,message_content
.js,function,castCurry,cast_curry
.py,variable,impl,impl
.ts,variable,greeting,greeting
.py,function,upload_file,upload_file
.py,variable,parameters_meta,parameters_meta
.js,function,isSet,is_set
.svelte,variable,hasImageItem,has_image_item
.svelte,variable,selectedCodeExecution,selected_code_execution
.ts,variable,currentTime,current_time
.js,function,getIterator,get_iterator
.svelte,svelte_prop,codeInterpreterEnabled,code_interpreter_enabled
.py,variable,enabled_filter_ids,enabled_filter_ids
.py,function,get_channel_by_id,get_channel_by_id
.ts,function,removeDetails,remove_details
.js,function,makeWindow,make_window
.svelte,variable,top,top
.py,variable,file,file
.svelte,variable,editorClassName,editor_class_name
.py,variable,expire,expire
.js,function,buildBaseUrl,build_base_url
.py,variable,history,history
.py,function,new_function,new_function
.ts,variable,getLdapConfig,get_ldap_config
.svelte,variable,modelObject,model_object
.js,class,PredicateVisitor,predicate_visitor
.py,variable,top_k,top_k
.py,class,ChannelModel,channel_model
.py,class,Meta,meta
.js,function,build_request_applySecurities,build_request_apply_securities
.js,variable,pointerBoundaryChar,pointer_boundary_char
.svelte,variable,modelMessageIds,model_message_ids
.py,variable,metric_type,metric_type
.py,variable,from_attributes,from_attributes
.svelte,variable,showSidepanel,show_sidepanel
.js,function,Core,core
.js,variable,memoized,memoized
.js,function,updateOrderedMap,update_ordered_map
.svelte,variable,node,node
.py,function,release_lock,release_lock
.py,function,chat_completion_tools_handler,chat_completion_tools_handler
.py,variable,hybrid_search,hybrid_search
.py,variable,model_order_dict,model_order_dict
.py,variable,user_parameters,user_parameters
.py,variable,css,css
.js,function,legacy_copy,legacy_copy
.py,variable,name,name
.svelte,variable,updateBanners,update_banners
.py,class,WebConfig,web_config
.svelte,variable,result,result
.ts,variable,updateJWTExpiresDuration,update_jwtexpires_duration
.svelte,variable,existingSource,existing_source
.py,variable,trusted_name,trusted_name
